path,title,contentId,artistContentId,artistName,completitionYear,yearAsString,width,image,height,artistUrl,url,dictionaries,location,period,serie,genre,material,style,technique,sizeX,sizeY,diameter,auction,yearOfTrade,lastPrice,galleryName,tags,description,for_model
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The rat poison peddler (The rat catcher),220646,219933,Rembrandt,1632.0,1632.0,1172,https://uploads6.wikiart.org/images/rembrandt/the-rat-poison-peddler-the-rat-catcher-1632.jpg!Large.jpg,1280,rembrandt,the-rat-poison-peddler-the-rat-catcher-1632,"[400, 502]",,,,genre painting,,Baroque,,12.0,14.0,,,,,,Tree,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Turbaned soldier on horseback,220711,219933,Rembrandt,1632.0,1632.0,733,https://uploads6.wikiart.org/images/rembrandt/turbaned-soldier-on-horseback-1632.jpg!Large.jpg,1020,rembrandt,turbaned-soldier-on-horseback-1632,"[400, 502]",,,,genre painting,,Baroque,,6.0,8.0,,,,,,Fictional character,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Rape of Proserpina,220392,219933,Rembrandt,1632.0,1632.0,1003,https://uploads8.wikiart.org/images/rembrandt/rape-of-proserpina.jpg!Large.jpg,1054,rembrandt,rape-of-proserpina,"[400, 495, 6721]",,,,mythological painting,,"Baroque, Tenebrism",,,,,,,,"Staatliche Museen zu Berlin, Berlin, Germany",Sky,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of Jacob III de Gheyn,220357,219933,Rembrandt,1632.0,1632.0,704,https://uploads2.wikiart.org/images/rembrandt/portrait-of-jacob-iii-de-gheyn.jpg!Large.jpg,845,rembrandt,portrait-of-jacob-iii-de-gheyn,"[400, 519]",,,,portrait,,Baroque,,25.0,30.0,,,,,"Dulwich Picture Gallery, London, UK",male-portraits,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Albert Cuyper,220018,219933,Rembrandt,1632.0,1632.0,488,https://uploads3.wikiart.org/images/rembrandt/albert-cuyper.jpg!Large.jpg,649,rembrandt,albert-cuyper,"[400, 519]",,,,portrait,,Baroque,,,,,,,,"Louvre, Paris, France","Hat, Headgear",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Landscape with a Castle,220204,219933,Rembrandt,1632.0,1632.0,1044,https://uploads4.wikiart.org/images/rembrandt/landscape-with-a-castle.jpg!Large.jpg,771,rembrandt,landscape-with-a-castle,"[400, 504]",,,,landscape,,Baroque,,70.0,45.0,,,,,"Louvre, Paris, France","Sky, Cloud, morning, Atmosphere, History",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Marten Looten,220236,219933,Rembrandt,1632.0,1632.0,653,https://uploads3.wikiart.org/images/rembrandt/marten-looten.jpg!Large.jpg,796,rembrandt,marten-looten,"[400, 519]",,,,portrait,,Baroque,,75.0,93.0,,,,,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",Gentleman,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Seated Man,220318,219933,Rembrandt,1632.0,1632.0,608,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-seated-man.jpg!Large.jpg,806,rembrandt,portrait-of-a-seated-man,"[400, 519]",,,,portrait,,Baroque,,69.0,91.0,,,,,"Kunsthistorisches Museum, Vienna, Austria",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Seated Woman,220320,219933,Rembrandt,1632.0,1632.0,608,https://uploads7.wikiart.org/images/rembrandt/portrait-of-a-seated-woman.jpg!Large.jpg,810,rembrandt,portrait-of-a-seated-woman,"[400, 519]",,,,portrait,,Baroque,,68.0,93.0,,,,,"Kunsthistorisches Museum, Vienna, Austria",Lady,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Young Woman,220327,219933,Rembrandt,1632.0,1632.0,800,https://uploads6.wikiart.org/images/rembrandt/portrait-of-a-young-woman.jpg!Large.jpg,962,rembrandt,portrait-of-a-young-woman,"[400, 519, 6721]",,,,portrait,,"Baroque, Tenebrism",,,,,,,,"Palazzo Brera, Milan, Italy","Cheek, Chin",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The Rape of Europe,220645,219933,Rembrandt,1632.0,1632.0,1020,https://uploads8.wikiart.org/images/rembrandt/the-rape-of-europe.jpg!Large.jpg,797,rembrandt,the-rape-of-europe,"[400, 495]",,,,mythological painting,,Baroque,,104.0,94.0,,,,,"J. Paul Getty Museum, Los Angeles, CA, US",Mythology,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,A Bust of an Old Man,219944,219933,Rembrandt,1633.0,1633.0,400,https://uploads6.wikiart.org/images/rembrandt/a-bust-of-an-old-man-1633.jpg!Large.jpg,571,rembrandt,a-bust-of-an-old-man-1633,"[400, 519]",,,,portrait,,Baroque,,,,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,A young woman at her toilet,220000,219933,Rembrandt,1633.0,1633.0,550,https://uploads4.wikiart.org/images/rembrandt/a-young-woman-at-her-toilet-1633.jpg!Large.jpg,640,rembrandt,a-young-woman-at-her-toilet-1633,"[400, 519, 6721]",,,,portrait,,"Baroque, Tenebrism",,,,,,,,"National Gallery of Canada, Ottawa, Canada","hygiene-and-cosmetics, Lady",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Artist in His Studio,220043,219933,Rembrandt,1633.0,1633.0,397,https://uploads6.wikiart.org/images/rembrandt/artist-in-his-studio-1633.jpg!Large.jpg,480,rembrandt,artist-in-his-studio-1633,"[400, 1192]",,,,sketch and study,,Baroque,,,,,,,,,Sketch,,
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Bellona,220062,219933,Rembrandt,1633.0,1633.0,500,https://uploads2.wikiart.org/images/rembrandt/bellona-1633.jpg!Large.jpg,651,rembrandt,bellona-1633,"[400, 495, 6721]",,,,mythological painting,,"Baroque, Tenebrism",,,,,,,,,Monarch,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Bust of Young Woman (probably Saskia van Uylenburgh),220079,219933,Rembrandt,1633.0,1633.0,1199,https://uploads0.wikiart.org/images/rembrandt/bust-of-young-woman-probably-saskia-van-uylenburgh-1633.jpg!Large.jpg,1600,rembrandt,bust-of-young-woman-probably-saskia-van-uylenburgh-1633,"[400, 519, 6721]",,,,portrait,,"Baroque, Tenebrism",,65.0,48.0,,,,,,"female-portraits, Face, Lady, Chin",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The Storm on the Sea of Galilee,220098,219933,Rembrandt,1633.0,1633.0,1930,https://uploads0.wikiart.org/00142/images/rembrandt/christ-in-the-storm.jpg!Large.jpg,2400,rembrandt,christ-in-the-storm-1633,"[400, 494]",,,,religious painting,,Baroque,,127.0,160.0,,,,,"Isabella Stewart Gardner Museum (Fenway Court), Boston, MA, US","Sailing ship, First-rate, Clipper, Galleon, Vehicle, East indiaman, Frigate, Ship of the line, Flagship","The Storm on the Sea of Galilee is the only seascape ever painted by Rembrandt. It depicts Jesus calming the waves of the sea, saving the lives of the fourteen men aboard the vessel. Of these fourteen men, it is said Rembrandt included a self portrait of himself in the boat, next to Jesus and his twelve disciples. On March 18, 1990, the painting was stolen by thieves disguised as police officers. They broke into the Isabella Stewart Gardener Museum in Boston, Massachusetts, and stole this painting, along with twelve other works. The paintings have never been recovered, and it is considered the biggest art theft in history. The empty frames of the paintings still hang in their original location, waiting to be recovered. ",1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Daniel and King Cyrus in front of the Idol of Bel,220112,219933,Rembrandt,1633.0,1633.0,1015,https://uploads8.wikiart.org/images/rembrandt/daniel-and-king-cyrus-in-front-of-the-idol-of-bel-1633.jpg!Large.jpg,780,rembrandt,daniel-and-king-cyrus-in-front-of-the-idol-of-bel-1633,"[400, 494]",,,,religious painting,,Baroque,,30.0,23.0,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Joseph`s coat brought to Jacob,220195,219933,Rembrandt,1633.0,1633.0,750,https://uploads7.wikiart.org/images/rembrandt/joseph-s-coat-brought-to-jacob-1633.jpg!Large.jpg,1006,rembrandt,joseph-s-coat-brought-to-jacob-1633,"[400, 494]",,,,religious painting,,Baroque,,,,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Bearded Man in a Wide Brimmed Hat,220297,219933,Rembrandt,1633.0,1633.0,508,https://uploads6.wikiart.org/images/rembrandt/portrait-of-a-bearded-man-in-a-wide-brimmed-hat-1633.jpg!Large.jpg,640,rembrandt,portrait-of-a-bearded-man-in-a-wide-brimmed-hat-1633,"[400, 519]",,,,portrait,,Baroque,,,,,,,,"Norton Simon Museum, Pasadena, CA, US",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"Portrait of a bearded man, bust length, in a red doublet",220299,219933,Rembrandt,1633.0,1633.0,1578,https://uploads4.wikiart.org/images/rembrandt/portrait-of-a-bearded-man-bust-length-in-a-red-doublet-1633.jpg!Large.jpg,2000,rembrandt,portrait-of-a-bearded-man-bust-length-in-a-red-doublet-1633,"[400, 519]",,,,portrait,,Baroque,,63.5,50.8,,,,,Private Collection,"Chin, Facial hair",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Man (possibly the poet Jan Harmensz Krul),220308,219933,Rembrandt,1633.0,1633.0,776,https://uploads3.wikiart.org/images/rembrandt/portrait-of-a-man-possibly-the-poet-jan-harmensz-krul-1633.jpg!Large.jpg,1000,rembrandt,portrait-of-a-man-possibly-the-poet-jan-harmensz-krul-1633,"[400, 519]",,,,portrait,,Baroque,,,,,,,,,Gentleman,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Man in Oriental Costume,220311,219933,Rembrandt,1633.0,1633.0,749,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-man-in-oriental-costume-1633.jpg!Large.jpg,1000,rembrandt,portrait-of-a-man-in-oriental-costume-1633,"[400, 519]",,,,portrait,,Baroque,,85.8,63.8,,,,,"Alte Pinakothek, Munich, Germany",Chin,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a seated man rising from his chair,220319,219933,Rembrandt,1633.0,1633.0,633,https://uploads5.wikiart.org/images/rembrandt/portrait-of-a-seated-man-rising-from-his-chair-1633.jpg!Large.jpg,800,rembrandt,portrait-of-a-seated-man-rising-from-his-chair-1633,"[400, 519]",,,,portrait,,Baroque,,121.6,98.4,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Young Woman,220328,219933,Rembrandt,1633.0,1633.0,525,https://uploads2.wikiart.org/images/rembrandt/portrait-of-a-young-woman-1633.jpg!Large.jpg,700,rembrandt,portrait-of-a-young-woman-1633,"[400, 519]",,,,portrait,,Baroque,,65.3,48.8,,,,,,"Lady, Beauty, Lip",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait Of A Young Woman With A Fan,220329,219933,Rembrandt,1633.0,1633.0,781,https://uploads4.wikiart.org/images/rembrandt/portrait-of-a-young-woman-with-a-fan-1633.jpg!Large.jpg,1000,rembrandt,portrait-of-a-young-woman-with-a-fan-1633,"[400, 519]",,,,portrait,,Baroque,,125.7,101.0,,,,,Private Collection,Lady,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"Portrait of Cornelia Pronck, Wife of Albert Cuyper, at the age of 33",220345,219933,Rembrandt,1633.0,1633.0,498,https://uploads7.wikiart.org/images/rembrandt/portrait-of-cornelia-pronck-wife-of-albert-cuyper-at-the-age-of-33-1633.jpg!Large.jpg,646,rembrandt,portrait-of-cornelia-pronck-wife-of-albert-cuyper-at-the-age-of-33-1633,"[400, 519]",,,,portrait,,Baroque,,60.0,47.0,,,,,"Louvre, Paris, France",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of Johannes Wtenbogaert,220361,219933,Rembrandt,1633.0,1633.0,1276,https://uploads0.wikiart.org/images/rembrandt/portrait-of-johannes-wtenbogaert-1633.jpg!Large.jpg,1600,rembrandt,portrait-of-johannes-wtenbogaert-1633,"[400, 519]",,,,portrait,,Baroque,,130.0,103.0,,,,,"Rijksmuseum, Amsterdam, Netherlands","Lady, Fur, Fur clothing, Outerwear",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of Maertgen van Bilderbeecq,220365,219933,Rembrandt,1633.0,1633.0,398,https://uploads4.wikiart.org/images/rembrandt/portrait-of-maertgen-van-bilderbeecq-1633.jpg!Large.jpg,487,rembrandt,portrait-of-maertgen-van-bilderbeecq-1633,"[400, 519]",,,,portrait,,Baroque,,,,,,,,"Städel, Frankfurt am Main, Germany",Child,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of the Young Saskia,220383,219933,Rembrandt,1633.0,1633.0,796,https://uploads5.wikiart.org/images/rembrandt/portrait-of-the-young-saskia-1633.jpg!Large.jpg,1010,rembrandt,portrait-of-the-young-saskia-1633,"[400, 519, 0, 6721]",,,,"portrait, tronie",,"Baroque, Tenebrism",,45.0,53.0,,,,,,Lady,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Saskia In A Straw Hat,220415,219933,Rembrandt,1633.0,1633.0,581,https://uploads7.wikiart.org/images/rembrandt/saskia-in-a-straw-hat-1633.jpg!Large.jpg,1000,rembrandt,saskia-in-a-straw-hat-1633,"[400, 1192]",,,,sketch and study,,Baroque,,,,,,,,Private Collection,"Sketch, Headgear, Hat",,
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Self-portrait,220435,219933,Rembrandt,1633.0,1633.0,633,https://uploads8.wikiart.org/images/rembrandt/self-portrait-1633.jpg!Large.jpg,810,rembrandt,self-portrait-1633,"[400, 520]",,,,self-portrait,,Baroque,,54.0,70.0,,,,,"Louvre, Paris, France",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Self-portrait in a cap and scarf with the face dark bust,220473,219933,Rembrandt,1633.0,1633.0,1035,https://uploads6.wikiart.org/images/rembrandt/self-portrait-in-a-cap-and-scarf-with-the-face-dark-bust-1633.jpg!Large.jpg,1280,rembrandt,self-portrait-in-a-cap-and-scarf-with-the-face-dark-bust-1633,"[400, 520, 0]",,,,"self-portrait, tronie",,Baroque,,,,,,,,,Head,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Self-portrait with Hat and Gold Chain,220496,219933,Rembrandt,1633.0,1633.0,533,https://uploads5.wikiart.org/images/rembrandt/self-portrait-with-hat-and-gold-chain-1633.jpg!Large.jpg,689,rembrandt,self-portrait-with-hat-and-gold-chain-1633,"[400, 520]",,,,self-portrait,,Baroque,,70.0,53.0,,,,,"Louvre, Paris, France",Gentleman,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The descent from the cross,220591,219933,Rembrandt,1633.0,1633.0,985,https://uploads3.wikiart.org/images/rembrandt/the-descent-from-the-cross-1633.jpg!Large.jpg,1280,rembrandt,the-descent-from-the-cross-1633,"[400, 494]",,,,religious painting,,Baroque,,,,,,,,,"Jesus-Christ, St. John the Baptist, Virgin-Mary, Stock photography",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The Elevation Of The Cross,220596,219933,Rembrandt,1633.0,1633.0,756,https://uploads7.wikiart.org/images/rembrandt/the-elevation-of-the-cross.jpg!Large.jpg,1000,rembrandt,the-elevation-of-the-cross,"[400, 494, 6721]",,,,religious painting,,"Baroque, Tenebrism",,96.2,72.2,,,,,Private Collection,"Christianity, Jesus-Christ, Crucifixion",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The ship of fortune,220660,219933,Rembrandt,1633.0,1633.0,1280,https://uploads5.wikiart.org/images/rembrandt/the-ship-of-fortune-1633.jpg!Large.jpg,893,rembrandt,the-ship-of-fortune-1633,"[400, 499]",,,,allegorical painting,,Baroque,,,,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,The Shipbuilder and his Wife,220661,219933,Rembrandt,1633.0,1633.0,1000,https://uploads5.wikiart.org/images/rembrandt/the-shipbuilder-and-his-wife-1633.jpg!Large.jpg,705,rembrandt,the-shipbuilder-and-his-wife-1633,"[400, 502]",,,,genre painting,,Baroque,,,,,,,,Private Collection,"families, couples",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Joseph tells his dreams to his parents and brothers,220194,219933,Rembrandt,1633.0,1633.0,735,https://uploads5.wikiart.org/images/rembrandt/joseph-tells-his-dreams-to-his-parents-and-brothers.jpg!Large.jpg,960,rembrandt,joseph-tells-his-dreams-to-his-parents-and-brothers,"[400, 494]",,,,religious painting,,Baroque,,39.0,51.0,,,,,"Rijksmuseum, Amsterdam, Netherlands",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Self-portrait Bareheaded,220470,219933,Rembrandt,1633.0,1633.0,504,https://uploads5.wikiart.org/images/rembrandt/self-portrait-bareheaded.jpg!Large.jpg,652,rembrandt,self-portrait-bareheaded,"[400, 520]",,,,self-portrait,,Baroque,,47.0,60.0,,,,,"Louvre, Paris, France",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of a Couple in an Interior,220301,219933,Rembrandt,1633.0,1633.0,700,https://uploads7.wikiart.org/images/rembrandt/portrait-of-a-couple-in-an-interior.jpg!Large.jpg,851,rembrandt,portrait-of-a-couple-in-an-interior,"[400, 519]",,,,portrait,,Baroque,,109.0,132.0,,,,,,"Lady, fashion, Gentleman",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Woman Standing with Raised Hands,220732,219933,Rembrandt,1633.0,1633.0,1812,https://uploads4.wikiart.org/images/rembrandt/woman-standing-with-raised-hands.jpg!Large.jpg,2832,rembrandt,woman-standing-with-raised-hands,"[400, 1192]",,,,sketch and study,,Baroque,,,,,,,,"Kunsthalle Bremen, Bremen, Germany",,,
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"A Beggar and a Companion Piece, Turned to the Left",219938,219933,Rembrandt,1634.0,1634.0,400,https://uploads8.wikiart.org/images/rembrandt/a-beggar-and-a-companion-piece-turned-to-the-left-1634.jpg!Large.jpg,855,rembrandt,a-beggar-and-a-companion-piece-turned-to-the-left-1634,"[400, 502]",,,,genre painting,,Baroque,,4.0,11.0,,,,,,"Sketch, beggar",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"A Beggar and a Companion Piece, Turned to the Right",219939,219933,Rembrandt,1634.0,1634.0,356,https://uploads0.wikiart.org/images/rembrandt/a-beggar-and-a-companion-piece-turned-to-the-right-1634.jpg!Large.jpg,833,rembrandt,a-beggar-and-a-companion-piece-turned-to-the-right-1634,"[400, 502]",,,,genre painting,,Baroque,,4.0,11.0,,,,,,"Sketch, beggar",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,A Scholar Seated at a Table with Books,219973,219933,Rembrandt,1634.0,1634.0,563,https://uploads6.wikiart.org/images/rembrandt/a-scholar-seated-at-a-table-with-books-1634.jpg!Large.jpg,600,rembrandt,a-scholar-seated-at-a-table-with-books-1634,"[400, 519]",,,,portrait,,Baroque,,,,,,,,"National Gallery in Prague, Prague, Czech Republic",reading-and-writing,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,A Study of a Female Nude Seen from the Back,219980,219933,Rembrandt,1634.0,1634.0,600,https://uploads2.wikiart.org/images/rembrandt/a-study-of-a-female-nude-seen-from-the-back-1634.jpg!Large.jpg,814,rembrandt,a-study-of-a-female-nude-seen-from-the-back-1634,"[400, 1192]",,,,sketch and study,,Baroque,,12.0,17.0,,,,,,"female-nude, Sketch, Figure drawing, Arm, Back",,
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,A Young Woman Reading,220002,219933,Rembrandt,1634.0,1634.0,800,https://uploads7.wikiart.org/images/rembrandt/a-young-woman-reading-1634.jpg!Large.jpg,949,rembrandt,a-young-woman-reading-1634,"[400, 502]",,,,genre painting,,Baroque,,10.0,13.0,,,,,,reading-and-writing,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Artemisia,220041,219933,Rembrandt,1634.0,1634.0,1297,https://uploads4.wikiart.org/images/rembrandt/artemisia-1634.jpg!Large.jpg,1200,rembrandt,artemisia-1634,"[400, 519, 6721]",,,,portrait,,"Baroque, Tenebrism",,142.0,152.0,,,,,"Museo del Prado, Madrid, Spain",Lady,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Christ and the woman of Samaria among ruins,220085,219933,Rembrandt,1634.0,1634.0,1130,https://uploads2.wikiart.org/images/rembrandt/christ-and-the-woman-of-samaria-among-ruins-1634.jpg!Large.jpg,1280,rembrandt,christ-and-the-woman-of-samaria-among-ruins-1634,"[400, 494]",,,,religious painting,,Baroque,,,,,,,,,Tree,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Christ at Emmaus,220088,219933,Rembrandt,1634.0,1634.0,943,https://uploads2.wikiart.org/images/rembrandt/christ-at-emmaus-1634.jpg!Large.jpg,1280,rembrandt,christ-at-emmaus-1634,"[400, 494]",,,,religious painting,,Baroque,,,,,,,,,"Christianity, Jesus-Christ",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Christ Resurected,220103,219933,Rembrandt,1634.0,1634.0,840,https://uploads3.wikiart.org/images/rembrandt/christ-resurected-1634.jpg!Large.jpg,805,rembrandt,christ-resurected-1634,"[400, 494, 6721]",,,,religious painting,,"Baroque, Tenebrism",,50.0,53.0,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Cupid Blowing Soap Bubbles,220110,219933,Rembrandt,1634.0,1634.0,869,https://uploads3.wikiart.org/images/rembrandt/cupid-blowing-soap-bubbles-1634.jpg!Large.jpg,702,rembrandt,cupid-blowing-soap-bubbles-1634,"[400, 495]",,,,mythological painting,,Baroque,,93.0,75.0,,,,,Private Collection,"Mythology, Cupid, Fictional character",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Deposition from the Cross,220121,219933,Rembrandt,1634.0,1634.0,677,https://uploads2.wikiart.org/images/rembrandt/deposition-from-the-cross-1634.jpg!Large.jpg,895,rembrandt,deposition-from-the-cross-1634,"[400, 494, 6721]",,,,religious painting,,"Baroque, Tenebrism",,89.5,65.0,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"Diana Bathing, with the Stories of Actaeon and Callisto",220124,219933,Rembrandt,1634.0,1634.0,1000,https://uploads4.wikiart.org/images/rembrandt/diana-bathing-with-the-stories-of-actaeon-and-callisto-1634.jpg!Large.jpg,777,rembrandt,diana-bathing-with-the-stories-of-actaeon-and-callisto-1634,"[400, 495, 6721]",,,,mythological painting,,"Baroque, Tenebrism",,73.5,93.5,,,,,Private Collection,Mythology,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Ecce Homo,220127,219933,Rembrandt,1634.0,1634.0,676,https://uploads4.wikiart.org/images/rembrandt/ecce-homo-1634.jpg!Large.jpg,841,rembrandt,ecce-homo-1634,"[400, 494]",,,,religious painting,,Baroque,,45.0,55.0,,,,,,"Holy places, Mythology",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"Female nude seated, Suzanne",220139,219933,Rembrandt,1634.0,1634.0,917,https://uploads3.wikiart.org/images/rembrandt/female-nude-seated-suzanne-1634.jpg!Large.jpg,1146,rembrandt,female-nude-seated-suzanne-1634,"[400, 1192]",,,,sketch and study,,Baroque,,16.0,20.0,,,,,,"Sketch, Figure drawing",,
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Flora,220143,219933,Rembrandt,1634.0,1634.0,791,https://uploads4.wikiart.org/images/rembrandt/flora.jpg!Large.jpg,1000,rembrandt,flora,"[400, 519]",,,,portrait,,Baroque,,123.5,97.5,,,,,Private Collection,Lady,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Holy Family,220160,219933,Rembrandt,1634.0,1634.0,600,https://uploads6.wikiart.org/images/rembrandt/holy-family-1634.jpg!Large.jpg,903,rembrandt,holy-family-1634,"[400, 494]",,,,religious painting,,Baroque,,183.3,123.0,,,,,"Alte Pinakothek, Munich, Germany","Christianity, Holy-Family",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Jan Cornelis Sylvius,220174,219933,Rembrandt,1634.0,1634.0,722,https://uploads6.wikiart.org/images/rembrandt/jan-cornelis-sylvius-1634.jpg!Large.jpg,842,rembrandt,jan-cornelis-sylvius-1634,"[400, 519]",,,,portrait,,Baroque,,14.0,16.0,,,,,,"Photograph, Facial hair, Beard, Stock photography",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Joseph and Potiphar`s wife,220192,219933,Rembrandt,1634.0,1634.0,1280,https://uploads3.wikiart.org/images/rembrandt/joseph-and-potiphar-s-wife-1634.jpg!Large.jpg,1031,rembrandt,joseph-and-potiphar-s-wife-1634,"[400, 494]",,,,religious painting,,Baroque,,12.0,9.0,,,,,Private Collection,"female-nude, Old-Testament",,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,"Maria Bockennolle, Wife of Johannes Elison",220233,219933,Rembrandt,1634.0,1634.0,700,https://uploads0.wikiart.org/images/rembrandt/maria-bockennolle-wife-of-johannes-elison-1634.jpg!Large.jpg,984,rembrandt,maria-bockennolle-wife-of-johannes-elison-1634,"[400, 519]",,,,portrait,,Baroque,,125.0,174.0,,,,,Private Collection,Lady,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,One of the two old,220283,219933,Rembrandt,1634.0,1634.0,884,https://uploads4.wikiart.org/images/rembrandt/one-of-the-two-old-1634.jpg!Large.jpg,1134,rembrandt,one-of-the-two-old-1634,"[400, 1192]",,,,sketch and study,,Baroque,,,,,,,,,Sketch,,
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of Aechje Claesdar,220330,219933,Rembrandt,1634.0,1634.0,675,https://uploads4.wikiart.org/images/rembrandt/portrait-of-aechje-claesdar-1634.jpg!Large.jpg,866,rembrandt,portrait-of-aechje-claesdar-1634,"[400, 519]",,,,portrait,,Baroque,,71.1,55.9,,,,,,,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait of Haesje van Cleyburgh,220351,219933,Rembrandt,1634.0,1634.0,1196,https://uploads0.wikiart.org/images/rembrandt/portrait-of-haesje-van-cleyburgh-1634.jpg!Large.jpg,1600,rembrandt,portrait-of-haesje-van-cleyburgh-1634,"[400, 519]",,,,portrait,,Baroque,,,,,,,,"Rijksmuseum, Amsterdam, Netherlands",,,1.0
wikiart-master/wiki_art_saved/rembrandt/meta/rembrandt.json,Portrait Of Maerten Soolmans,220364,219933,Rembrandt,1634.0,1634.0,566,https://uploads5.wikiart.org/images/rembrandt/portrait-of-maerten-soolmans-1634.jpg!Large.jpg,1000,rembrandt,portrait-of-maerten-soolmans-1634,"[400, 519]",,,,portrait,,Baroque,,209.8,207.0,,,,,"Private Collection, Rijksmuseum, Amsterdam, Netherlands","fashion, Gentleman",,1.0
